BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,AdditionalContactInfo,Demographics,rowguid,ModifiedDate
1541,VC,0,Mr.,Amir,T.,Netz,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",02039E2B-5F88-452A-BB2D-B3C4446DE3C8,00:00.0
1543,VC,0,Mr.,Donals,E.,Nilson,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",EA2053A1-F88E-4C3A-8200-90F21BE83970,00:00.0
1545,VC,0,Mr.,Toby,,Nixon,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2D560D09-EFBF-44A0-B2F8-42D2427384F9,00:00.0
1547,VC,0,Ms.,Laura,,Norman,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",07C69FA9-3E22-4312-B47C-C24E91C41D0D,00:00.0
1549,VC,0,Mr.,Fred,,Northup,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9FCF7E19-24C1-4B71-A5F0-A6BB130ECDA2,00:00.0
1551,VC,0,Mr.,Michael,J,O'Connell,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BDF392A4-39D7-4A5E-A04B-0D5C3CF0127E,00:00.0
1553,VC,0,Mr.,Tim,,O'Brien,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DC80D2B4-9188-4300-AF2C-90CF548AB1B2,00:00.0
1555,VC,0,,Tina,Slone,O'Dell,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8C3FDB6D-C448-4E1C-BDD6-C764D7A950E8,00:00.0
1557,VC,0,Mr.,Robert,,O'Hara,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F1836FE1-F554-4868-A09E-44D1DEBFCB7E,00:00.0
1559,VC,0,Mr.,Nino,E.,Olivotto,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8EBC4868-9A31-4ADC-8161-A2BAAE1EADAE,00:00.0
1561,VC,0,Mr.,Lee,M.,Olguin,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F5301349-F133-4190-B6D5-5902CF08442F,00:00.0
1563,VC,0,Mr.,Tad,,Orman,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",63BD791B-4A5F-4EA4-888E-327536B4F5A3,00:00.0
1565,VC,0,Ms.,Gloria,B.,Orona,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6890365D-9084-43A5-B784-610EA5A50E44,00:00.0
1567,VC,0,Mr.,Fred,A.,Ortiz,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",72A644D6-789A-4E39-9BA0-7955E9E923C8,00:00.0
1569,VC,0,Mr.,John,E.,Ortiz,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",488B7FD6-4B8C-4E95-B3C4-0F54C0F2427C,00:00.0
1571,VC,0,Mr.,David,J.,Ortiz,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9C55B072-938D-49C8-9D84-EB1F7008CAFD,00:00.0
1573,VC,0,Ms.,Michiko,,Osada,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",879A2A5B-6E07-44BD-98E7-442A9B4BDEB3,00:00.0
1575,VC,0,Mr.,Stu,J.,Osborn,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1C35CD99-A603-4600-AEAF-F9E496AC3834,00:00.0
1577,VC,0,Mr.,Scott,,Oveson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5533D307-4C23-45D0-B457-D91E9925E4AA,00:00.0
1579,VC,0,Ms.,Lori,,Oviatt,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",32CC7C2A-B6C8-45C2-B47C-C3899EE7ED20,00:00.0
1581,VC,0,Ms.,Jyothi,,Pai,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8BF6312E-D59C-43AA-A8F5-89786D71D3A3,00:00.0
1583,VC,0,Mr.,Cristian,B.,Osorio,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F654676F-9436-4804-9822-DF29F37E9697,00:00.0
1585,VC,0,Ms.,Mosha,M.,Park,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E45B11F8-4E5F-49E3-80E5-93876D087B37,00:00.0
1587,VC,0,Mr.,Rajesh,M.,Patel,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B6BA7CFB-F57D-4E74-9939-AF8AC420AABA,00:00.0
1589,VC,0,Mr.,Shyamalan,,Pather,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8C6DC1F4-5A7B-4EA1-98F0-5EB866B396A0,00:00.0
1591,VC,0,Mr.,Michael,,Patten,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0AE61667-F379-418F-8E68-BADCFB07F846,00:00.0
1593,VC,0,Ms.,Trish,E.,Pederson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3252317D-E358-4861-8DC0-FAFFC62C9738,00:00.0
1595,VC,0,Mr.,Frank,,Pellow,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4F8911CB-13E8-4889-91D9-169798562113,00:00.0
1597,VC,0,Mr.,Lionel,,Penuchot,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",33C0A355-14A1-4159-931D-17437219804E,00:00.0
1599,VC,0,Ms.,Elizabeth,M.,Peoples,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8747E981-BD08-4A56-B4D9-F5219600B47C,00:00.0
1601,VC,0,Mr.,John,,Peoples,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6C8B49AA-8CC4-4E9F-AB97-5FC882AE3E09,00:00.0
1603,VC,0,Mr.,Jonathan,,Perera,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5C9E2D9A-3CFB-4D4C-8F8A-CA1DB5D14B8C,00:00.0
1605,VC,0,Ms.,Tina,A.,Perko,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0A2BB46D-8F60-4A19-815C-3BE598C68DAA,00:00.0
1607,VC,0,Mr.,James,,Peters,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A31B0AED-298C-46F0-94FE-B155344F7CFF,00:00.0
1609,VC,0,Mr.,Glin,J.,Peterson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BCAB335D-8321-4A34-9E36-636DCF2FDC65,00:00.0
1611,VC,0,Ms.,Sara,E.,Pettengill,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CF96F227-F5FF-4717-8760-8BDD66DD4CB4,00:00.0
1613,VC,0,Ms.,Carol,,Philips,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4040CE4C-C96B-4D86-8E67-0774DE0F06DF,00:00.0
1615,VC,0,Ms.,Patricia,B.,Porter,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DE245B2F-46C2-4A5A-995E-BE850D004E0C,00:00.0
1617,VC,0,Mr.,Pat,R.,Pinkston,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6D7B1D57-774B-4306-B7F6-72261B61CADA,00:00.0
1619,VC,0,Mr.,Paulo,Sergio Da Silva,Pinto,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3768E6D6-6637-4850-88BE-DF01B1099C94,00:00.0
1621,VC,0,Ms.,Deborah,,Poe,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7E7D68A6-0F6A-47BD-AD03-E865B589BACD,00:00.0
1623,VC,0,Mr.,Grigory,,Pogulsky,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",76A6E7A7-6A9F-4FE8-95E2-BF04E64A9586,00:00.0
1625,VC,0,Ms.,Carole,,Poland,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E88B4C79-B0F9-4FFC-A7DC-E4E6B9D0D9C9,00:00.0
1627,VC,0,Ms.,Cheryl,J.,Pompa,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",72AA1279-0197-437C-9C72-7018BE862576,00:00.0
1629,VC,0,,Alma,B.,Poorbaugh,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9D8FAF5F-8B8D-4DA0-948A-3E802D42F16E,00:00.0
1631,VC,0,Ms.,Ethel,J.,Porter,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1E28BDD0-5C2B-4DCB-8B21-826D61C8853A,00:00.0
1633,VC,0,Ms.,Constance,J.,Posner,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6E2624C6-8C4D-4A3E-A7C3-44685104F00B,00:00.0
1635,VC,0,Mr.,Josh,,Pollock,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",58BCA248-2FA8-49A8-A159-EF1E0B80DBDA,00:00.0
1637,VC,0,Ms.,Betty,J.,Potts,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2CEDCB06-6574-4192-9AEF-B2A7614A5CA0,00:00.0
1639,VC,0,Mr.,Fred,,Preston,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AD8DC1B2-D487-496D-974E-B9134719A209,00:00.0
1641,VC,0,Mr.,Jeff,,Price,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DA26B021-97BB-4057-8FA8-98EBBAC63387,00:00.0
1643,VC,0,Mr.,Milton,M.,Pugh,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6C3A8F48-0E60-4A5D-BAD6-AC7E918BB67D,00:00.0
1645,VC,0,Mr.,Sean,,Purcell,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D060FE0A-41FF-414D-A861-5E11A982E27D,00:00.0
1647,VC,0,Ms.,Monica,L.,Quintana,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",21DE8320-AB5A-4953-B865-5E07C37E6B8F,00:00.0
1649,VC,0,Ms.,Mary Lou,M.,Quintana,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4D5173FB-4356-47D9-B0CB-195ABC60F3FA,00:00.0
1651,VC,0,Ms.,Kim,,Ralls,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",EF5AE74D-A030-4A80-B6D1-987B5EB5C102,00:00.0
1653,VC,0,Ms.,Susan,J.,Ramos,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C8606945-354C-49FE-8152-2733276CD554,00:00.0
1655,VC,0,Ms.,Cynthia,,Randall,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2A6B008C-6D3A-465C-A2A5-6A57C6A50E9F,00:00.0
1657,VC,0,Mr.,Arvind,B.,Rao,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",ECC9CB33-8355-4602-BF7C-E0EA5F2E5867,00:00.0
1659,VC,0,Mr.,Simon,,Rapier,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C373DAE2-8BF2-4CA6-9AE9-37763692A0E2,00:00.0
1661,VC,0,Mr.,Michael,S,Ray,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",181F0FB6-6B52-44DF-A11F-24ABEE092248,00:00.0
1663,VC,0,Ms.,Suzann,K.,Reams,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D47E35E9-FCFE-4BF6-A6C0-8061A65A751F,00:00.0
1665,VC,0,Ms.,Michelle,B.,Rector,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",589F7370-661E-4E6E-9493-47D50E468679,00:00.0
1667,VC,0,Ms.,Jamie,,Reding,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C116CFB9-724F-4223-BF0A-685015A7CCDD,00:00.0
1669,VC,0,Mr.,Russell,A.,Reed,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3A35179A-0DC4-4A42-919E-BC162F72F1FE,00:00.0
1671,VC,0,Ms.,Celine,J.,Reed,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7EC9892F-DD0C-4E1D-98AA-0BF3EF7B41AF,00:00.0
1673,VC,0,Mr.,Randy,,Reeves,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4DA9BF5D-10CB-468F-991C-03F2A823E19E,00:00.0
1675,VC,0,Mr.,Enoch,T,Remick,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E4F14635-F2E9-4688-A41E-DC8F1EAD6D76,00:00.0
1677,VC,0,Mr.,Eric,E.,Rhodes,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B4DA7B01-A4DF-40AE-AE97-2BF09B1DDE27,00:00.0
1679,VC,0,Mr.,Adam,J.,Reynolds,Jr.,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BC4E0302-33E6-4897-995E-9994BEBFAEB6,00:00.0
1681,VC,0,Ms.,Constance,J.,Remmington,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9666C77B-66C6-42D2-9CFF-00ACDE4C2D84,00:00.0
1683,VC,0,Mr.,Albert,A.,Rhodes,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",EDF54CFC-7B97-49CF-8EE9-1059524C533F,00:00.0
1685,VC,0,Mr.,Dave,,Richards,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",01BEC60C-8E17-4C63-A787-2245E92A8845,00:00.0
1687,VC,0,Mr.,Jack,S.,Richins,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0D3B502B-EF37-465F-BEC4-08A6B443AD19,00:00.0
1689,VC,0,Ms.,Marie,M.,Richmeier,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FBC9DAAF-4436-4281-AE9C-AC782002A175,00:00.0
1691,VC,0,Mr.,William,J.,Richter,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5F7E4156-1989-4E99-8574-C5F05A887DCF,00:00.0
1693,VC,0,Mr.,Thomas,M.,Richards,Jr.,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9DFD05F3-6BFB-45C1-942F-1D3EC141D39F,00:00.0
1695,VC,0,Ms.,Stacy,K.,Rizzi,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2130ED19-EFF9-4006-B4C0-CAF5BA579D0A,00:00.0
1697,VC,0,Ms.,Leota,J.,Roberts,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",071BA803-57A8-439F-9DAE-5695052649B6,00:00.0
1699,IN,0,Mr.,David,R.,Robinett,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>83.97</TotalPurchaseYTD><DateFirstPurchase>2003-09-01Z</DateFirstPurchase><BirthDate>1961-02-23Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Clerical</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",7893C62D-9940-4DB8-90D4-EA0CCD9F6731,00:00.0
1700,IN,0,Ms.,Rebecca,A.,Robinson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>41.26</TotalPurchaseYTD><DateFirstPurchase>2004-06-05Z</DateFirstPurchase><BirthDate>1965-06-11Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>3</TotalChildren><NumberChildrenAtHome>3</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",1B81EF06-05C2-4D27-960F-4455938CB255,00:00.0
1701,IN,0,Ms.,Dorothy,B.,Robinson,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>8169</TotalPurchaseYTD><DateFirstPurchase>2002-04-07Z</DateFirstPurchase><BirthDate>1954-09-23Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>M</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",FED4A110-8137-4AA5-8B27-A15B4147D7C4,00:00.0
1702,IN,0,Ms.,Carol Ann,F.,Rockne,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>3150.4</TotalPurchaseYTD><DateFirstPurchase>2001-10-27Z</DateFirstPurchase><BirthDate>1943-07-15Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Clerical</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",1DCFABA9-41F7-4C95-8CF4-7C9FBA398C6B,00:00.0
